"CountryYear","Country","FullYear","StartYear","Name","API_ID","Alpha2","Alpha3","ISONum","WorldBankID","EverMarried","Survey","BR","Couples","PR","Strata","v013","Live_MIL","ci_l","ci_u"
"Mozambique 2003","Mozambique","2003",2003,"Mozambique","MZ2003DHS","MZ","MOZ",508,"MZ",NA,"MZIR41FL","","MZCR41FL","MZPR41FL","v023 v025",6,0.0212356411840066,0.0139894311300024,0.0321129826267347
"Mozambique 2003","Mozambique","2003",2003,"Mozambique","MZ2003DHS","MZ","MOZ",508,"MZ",NA,"MZIR41FL","","MZCR41FL","MZPR41FL","v023 v025",7,0.0222229080834913,0.0137681393186761,0.0356817563625885
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",1,0.0363844726103334,0.0147165695713583,0.0871337365512809
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",2,0.0508266703561399,0.0165421226386669,0.145644879507943
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",3,0.0242775385113208,0.0143053012956816,0.0409128904952677
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",4,0.0611812413919353,0.0335399808422243,0.109032506035931
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",5,0.018447779735542,0.0102470607310753,0.0329927568711917
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",6,0.0398165522158911,0.0138009197841682,0.109431592222905
"Mozambique 1997","Mozambique","1997",1997,"Mozambique","MZ1997DHS","MZ","MOZ",508,"MZ",NA,"MZIR31FL","","MZCR31FL","MZPR31FL","v023",7,0.0262562089871362,0.0111132060268353,0.0607653436736154
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",1,0.361175808053034,0.29220801236783,0.436385480429146
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",2,0.309088395549337,0.267919793055238,0.353528102779228
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",3,0.172107341202725,0.144353733726077,0.203925179597531
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",4,0.124579952273288,0.10479020215652,0.147491273667809
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",5,0.0803237289062312,0.0650131446862086,0.0988587188615575
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",6,0.0495569964042991,0.0367288076223487,0.0665560851097583
"Myanmar 2015-16","Myanmar","2015-16",2015,"Myanmar","MM2016DHS","MM","MMR",104,"MM",NA,"MMIR71FL","MMBR71FL","MMCR71FL","MMPR71FL","v022",7,0.0252478581219105,0.0167546555456698,0.0378805331428513
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",1,0.132652689618972,0.0760131235962546,0.221384144969595
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",2,0.0952389101567421,0.0659543501374803,0.13563798619667
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",3,0.0428588458723427,0.0280936930481303,0.0648661761447772
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",4,0.0362430493543168,0.0199043528804977,0.0651026603904515
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",5,0.0174424883114229,0.00955545073374022,0.0316315547443041
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",6,0.0105257102629669,0.00474899326921222,0.0231657176452545
"Namibia 2013","Namibia","2013",2013,"Namibia","NM2013DHS","NA","NAM",516,"NA",NA,"NMIR61FL","NMBR61FL","NMCR61FL","NMPR61FL","v022",7,0.0124995656642278,0.00547311272476547,0.0282900705556052
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",1,0.099823975205453,0.0555260313699059,0.172989327301111
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",2,0.0584950304009473,0.0398861383226369,0.0850171265741475
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",3,0.0599398309803678,0.0409844436425915,0.0868680132240237
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",4,0.0331536883865591,0.0212502729745058,0.051374852373269
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",5,0.0334816979964903,0.021765574707536,0.0511745366836897
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",6,0.0118154769863546,0.00569960661641502,0.0243332794061649
"Namibia 2006-07","Namibia","2006-07",2006,"Namibia","NM2006DHS","NA","NAM",516,"NA",NA,"nmir51fl","NMBR51FL","nmcr51fl","NMPR52FL","v024 v025",7,0.0107987755200589,0.0030600107179228,0.0373751441764075
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",1,0.0721428823570207,0.035816670934478,0.139963850035556
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",2,0.0354978556220828,0.0187995084908613,0.0660301041919218
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",3,0.0379371158949368,0.0218758347218032,0.0650069010040145
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",4,0.0147244177832935,0.00667409804398625,0.0321705749648125
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",5,0.0173565535190885,0.00836534921378729,0.035664079723922
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",6,0.0153645799615933,0.00699802724679969,0.0333974191801259
"Namibia 2000","Namibia","2000",2000,"Namibia","NM2000DHS","NA","NAM",516,"NA",NA,"NMIR41FL","","NMCR41FL","NMPR41FL","v023",7,0.01375397578634,0.00422795600188434,0.0437990432709745
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",1,0.121928635001392,0.0672522196511519,0.211001511920264
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",2,0.0810973996968151,0.0550095048837069,0.118012265419297
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",3,0.104679722305911,0.0742439266569629,0.145629730671941
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",4,0.0673401614015516,0.0437574001552265,0.102273343034462
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",5,0.0648147578090178,0.0418808184749318,0.099009548149399
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",6,0.0554136211015234,0.0331733064907251,0.0911586058919218
"Namibia 1992","Namibia","1992",1992,"Namibia","NM1992DHS","NA","NAM",516,"NA",NA,"NMIR21FL","","","NMPR21FL","v024 v025",7,0.0569145969750561,0.0350899272090409,0.0910327938257408
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",1,0.579782856529709,0.537158243276155,0.621249856479612
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",2,0.534195991522778,0.50373826372292,0.564400861830408
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",3,0.379054157919012,0.353719318218681,0.40506626417519
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",4,0.272694061268178,0.248619815198096,0.298174372295517
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",5,0.199766625988777,0.177725663624129,0.22379707888752
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",6,0.151363235561907,0.127595832908617,0.178651217003237
"Nepal 2016","Nepal","2016",2016,"Nepal","NP2016DHS","NP","NPL",524,"NP",NA,"NPIR7HFL","NPBR7HFL","NPCR7HFL","NPPR7HFL","v022",7,0.0968522343068301,0.076844252068744,0.121384716426401
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",1,0.521655075449301,0.475786761820664,0.56716110701961
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",2,0.471567416713187,0.431729310410365,0.511771013889298
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",3,0.315013937513672,0.285506563345509,0.346093722676196
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",4,0.224814001017376,0.197788856499834,0.254360926590823
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",5,0.190505780144579,0.164653979073751,0.219350675534177
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",6,0.133777248136438,0.108777084747975,0.163469285240594
"Nepal 2011","Nepal","2011",2011,"Nepal","NP2011DHS","NP","NPL",524,"NP",NA,"NPIR60FL","","NPCR61FL","NPPR61FL","v023 v025",7,0.0784077990637583,0.0599943298157302,0.101860332559215
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",1,0.530795102571337,0.484105688408375,0.576951582872474
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",2,0.445319028385757,0.414125109985761,0.476949795798455
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",3,0.333739593249095,0.288985299474638,0.381704004474067
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",4,0.245256620206296,0.208801932727953,0.28577705440742
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",5,0.188833935916369,0.141274547581237,0.247784112367756
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",6,0.113228537624263,0.0922014681881043,0.138320288643676
"Nepal 2006","Nepal","2006",2006,"Nepal","NP2006DHS","NP","NPL",524,"NP",NA,"NPIR51FL","","NPCR51FL","NPPR51FL","v023 v025",7,0.0646372990723429,0.0460916567542747,0.089941465782626
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",1,0.52730972765762,0.490066573580004,0.564251395237628
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",2,0.449143907923353,0.417544421198098,0.4811592938437
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",3,0.33033679904444,0.303654676040776,0.35815758185027
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",4,0.240192492129641,0.216513784869752,0.26558297837404
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",5,0.15564234884546,0.132910892455832,0.18144796960997
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",6,0.101481376254483,0.0817222503875928,0.125365712368226
"Nepal 2001","Nepal","2001",2001,"Nepal","NP2001DHS","NP","NPL",524,"NP",1,"NPIR41FL","","NPCR41FL","NPPR41FL","v023 v025",7,0.0639282471318241,0.0471229187624185,0.086184747643101
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",1,0.548695185125862,0.509960034966601,0.586849090403199
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",2,0.465715493042135,0.432977396105608,0.498751631897214
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",3,0.33115051265005,0.305664291577677,0.357667118146895
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",4,0.238034095783677,0.209725793497507,0.268863427989944
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",5,0.164470709959736,0.139905386354265,0.1923845484903
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",6,0.0889859840174338,0.0702300293388076,0.11214680944456
"Nepal 1996","Nepal","1996",1996,"Nepal","NP1996DHS","NP","NPL",524,"NP",1,"NPIR31FL","","","NPPR31FL","secozone v024",7,0.0795243184699959,0.059999607712045,0.104694992658443
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",1,0.290930319072836,0.256890343755096,0.327493024015951
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",2,0.188904028311145,0.165042991994051,0.215325130578401
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",3,0.0996341195641819,0.0835948361177841,0.118353398166219
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",4,0.0592786393883082,0.0466644163268685,0.0750343321332213
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",5,0.0459018511564413,0.0341726204733188,0.0614010221144609
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",6,0.0373610840465413,0.0260868814688385,0.0532413943694969
"Nicaragua 1998","Nicaragua","1998",1998,"Nicaragua","NC1998DHS","NI","NIC",558,"NI",NA,"NCIR31FL","","NCCR31FL","NCPR31FL","v023 v025",7,0.0404608003638372,0.0266730056807986,0.0609296172886015
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",1,0.199616265255423,0.166909527692323,0.236909480471086
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",2,0.107092298742753,0.0885603641821309,0.128953517375606
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",3,0.0819586667309937,0.0673548493702591,0.0993914306376908
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",4,0.0656044816125209,0.0519425938448156,0.0825468353331016
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",5,0.0443567655941557,0.0326226791660409,0.0600495034719261
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",6,0.0290625611232037,0.0185077845403863,0.0453584324444189
"Niger 2012","Niger","2012",2012,"Niger","NI2012DHS","NE","NER",562,"NE",NA,"NIIR61FL","NIBR61FL","NICR61FL","NIPR61FL","v022",7,0.0287884165144413,0.0161304450299932,0.0508658848799567
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",1,0.313905345103497,0.270517974970085,0.360809587552713
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",2,0.226854081320124,0.194740445626557,0.262536867691982
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",3,0.188125849946422,0.162880534282374,0.216273110234921
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",4,0.105688360230307,0.0857533636507265,0.129600685961231
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",5,0.0902074347346963,0.0706597737813182,0.114496608031309
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",6,0.0485746986538636,0.0316346844112116,0.0738936971690063
"Niger 2006","Niger","2006",2006,"Niger","NI2006DHS","NE","NER",562,"NE",NA,"NIIR51FL","","NICR51FL","NIPR51FL","v023 v025",7,0.0250815491209305,0.0136472629557503,0.0456525805495365
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",1,0.318851697926946,0.280809220746817,0.359471951676113
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",2,0.223228739622588,0.193187534278534,0.256456538399625
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",3,0.170284684249936,0.142661932951666,0.201995727315739
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",4,0.0965892586000401,0.0781493683416055,0.118819357294295
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",5,0.0817008503074337,0.0615588592908958,0.107677089365579
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",6,0.0478819695430618,0.0319822097866575,0.0711055761833845
"Niger 1998","Niger","1998",1998,"Niger","NI1998DHS","NE","NER",562,"NE",NA,"NIIR31FL","","NICR31FL","NIPR31FL","v024 v025",7,0.0516819271872533,0.0345561636487595,0.0766214911512575
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",1,0.461610472718909,0.411073047656547,0.512949448136318
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",2,0.469956551635944,0.422136397545285,0.518334753382402
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",3,0.495642466002574,0.448312697197221,0.543050460556073
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",4,0.487925093453738,0.434185860573534,0.541944916044912
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",5,0.513098821534069,0.450297760369293,0.57548901340908
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",6,0.51290764465384,0.441958879195691,0.583340060401143
"Niger 1992","Niger","1992",1992,"Niger","NI1992DHS","NE","NER",562,"NE",NA,"NIIR22FL","","NICR21FL","NIPR22FL","v024 v025",7,0.489402648378649,0.413737394214107,0.565556635480412
"Nigeria 2018","Nigeria","2018",2018,"Nigeria","NG2018DHS","NG","NGA",566,"NG",NA,"NGIR7AFL","NGBR7AFL","NGCR7AFL","NGPR7AFL","v022",1,0.0634450574008899,0.0505303740754718,0.079384533740708
"Nigeria 2018","Nigeria","2018",2018,"Nigeria","NG2018DHS","NG","NGA",566,"NG",NA,"NGIR7AFL","NGBR7AFL","NGCR7AFL","NGPR7AFL","v022",2,0.0614916305109069,0.0530751346795734,0.0711425157539535
"Nigeria 2018","Nigeria","2018",2018,"Nigeria","NG2018DHS","NG","NGA",566,"NG",NA,"NGIR7AFL","NGBR7AFL","NGCR7AFL","NGPR7AFL","v022",3,0.0562950128915705,0.0496763917716073,0.0637363216641248
